DATE,DYAD_CODE,LOCATION,CCODE1,CCODE2,BCCODE1,BCCODE2,COUNTRY_LIST,NUMBER_OF_Countries,BAR_Scale,EVENT_SUMMARY,,"Product of the Transboundary Freshwater Dispute Database, College of Earth, Ocean, and Atmospheric Sciences, Oregon State University.  Additional information about the TFDD can be found at: http://transboundarywaters.science.oregonstate.edu. "
2/1/1992,AUT_EEC,Danube,AUT,EEC,DANU_AUT,DANU_EEC,Austria--Bulgaria--Croatia--Czechoslovakia--Germany--Hungary--Moldova--Romania--Slovenia--Ukraine--United Nations organizations--NGO's--and European organizations,13,2,"First meeting of the Interim Task Force met in Brussels in February 1992.  At that meeting, a Program Work Plan was adopted that listed a series of actions and activities necessary to strengthen coordination between the governments and NGO's involved.  A Progarm Coordination Unit was established to support the Task Force.",,
2/1/1992,BGR_CZS,Danube,BGR,CZS,DANU_BGR,DANU_CZS,Austria--Bulgaria--Croatia--Czechoslovakia--Germany--Hungary--Moldova--Romania--Slovenia--Ukraine--United Nations organizations--NGO's--and European organizations,13,2,"First meeting of the Interim Task Force met in Brussels in February 1992.  At that meeting, a Program Work Plan was adopted that listed a series of actions and activities necessary to strengthen coordination between the governments and NGO's involved.  A Progarm Coordination Unit was established to support the Task Force.",,
2/1/1992,BGR_DEU,Danube,BGR,DEU,DANU_BGR,DANU_DEU,Austria--Bulgaria--Croatia--Czechoslovakia--Germany--Hungary--Moldova--Romania--Slovenia--Ukraine--United Nations organizations--NGO's--and European organizations,13,2,"First meeting of the Interim Task Force met in Brussels in February 1992.  At that meeting, a Program Work Plan was adopted that listed a series of actions and activities necessary to strengthen coordination between the governments and NGO's involved.  A Progarm Coordination Unit was established to support the Task Force.",,
2/1/1992,BGR_HRV,Danube,BGR,HRV,DANU_BGR,DANU_HRV,Austria--Bulgaria--Croatia--Czechoslovakia--Germany--Hungary--Moldova--Romania--Slovenia--Ukraine--United Nations organizations--NGO's--and European organizations,13,2,"First meeting of the Interim Task Force met in Brussels in February 1992.  At that meeting, a Program Work Plan was adopted that listed a series of actions and activities necessary to strengthen coordination between the governments and NGO's involved.  A Progarm Coordination Unit was established to support the Task Force.",,
2/1/1992,BGR_HUN,Danube,BGR,HUN,DANU_BGR,DANU_HUN,Austria--Bulgaria--Croatia--Czechoslovakia--Germany--Hungary--Moldova--Romania--Slovenia--Ukraine--United Nations organizations--NGO's--and European organizations,13,2,"First meeting of the Interim Task Force met in Brussels in February 1992.  At that meeting, a Program Work Plan was adopted that listed a series of actions and activities necessary to strengthen coordination between the governments and NGO's involved.  A Progarm Coordination Unit was established to support the Task Force.",,
2/1/1992,BGR_MDA,Danube,BGR,MDA,DANU_BGR,DANU_MDA,Austria--Bulgaria--Croatia--Czechoslovakia--Germany--Hungary--Moldova--Romania--Slovenia--Ukraine--United Nations organizations--NGO's--and European organizations,13,2,"First meeting of the Interim Task Force met in Brussels in February 1992.  At that meeting, a Program Work Plan was adopted that listed a series of actions and activities necessary to strengthen coordination between the governments and NGO's involved.  A Progarm Coordination Unit was established to support the Task Force.",,
2/1/1992,BGR_ROM,Danube,BGR,ROM,DANU_BGR,DANU_ROM,Austria--Bulgaria--Croatia--Czechoslovakia--Germany--Hungary--Moldova--Romania--Slovenia--Ukraine--United Nations organizations--NGO's--and European organizations,13,2,"First meeting of the Interim Task Force met in Brussels in February 1992.  At that meeting, a Program Work Plan was adopted that listed a series of actions and activities necessary to strengthen coordination between the governments and NGO's involved.  A Progarm Coordination Unit was established to support the Task Force.",,
2/1/1992,BGR_SVN,Danube,BGR,SVN,DANU_BGR,DANU_SVN,Austria--Bulgaria--Croatia--Czechoslovakia--Germany--Hungary--Moldova--Romania--Slovenia--Ukraine--United Nations organizations--NGO's--and European organizations,13,2,"First meeting of the Interim Task Force met in Brussels in February 1992.  At that meeting, a Program Work Plan was adopted that listed a series of actions and activities necessary to strengthen coordination between the governments and NGO's involved.  A Progarm Coordination Unit was established to support the Task Force.",,
2/1/1992,BGR_UKR,Danube,BGR,UKR,DANU_BGR,DANU_UKR,Austria--Bulgaria--Croatia--Czechoslovakia--Germany--Hungary--Moldova--Romania--Slovenia--Ukraine--United Nations organizations--NGO's--and European organizations,13,2,"First meeting of the Interim Task Force met in Brussels in February 1992.  At that meeting, a Program Work Plan was adopted that listed a series of actions and activities necessary to strengthen coordination between the governments and NGO's involved.  A Progarm Coordination Unit was established to support the Task Force.",,
2/1/1992,BGR_UNO,Danube,BGR,UNO,DANU_BGR,DANU_UNO,Austria--Bulgaria--Croatia--Czechoslovakia--Germany--Hungary--Moldova--Romania--Slovenia--Ukraine--United Nations organizations--NGO's--and European organizations,13,2,"First meeting of the Interim Task Force met in Brussels in February 1992.  At that meeting, a Program Work Plan was adopted that listed a series of actions and activities necessary to strengthen coordination between the governments and NGO's involved.  A Progarm Coordination Unit was established to support the Task Force.",,
2/1/1992,BGR_OTH,Danube,BGR,OTH,DANU_BGR,DANU_OTH,Austria--Bulgaria--Croatia--Czechoslovakia--Germany--Hungary--Moldova--Romania--Slovenia--Ukraine--United Nations organizations--NGO's--and European organizations,13,2,"First meeting of the Interim Task Force met in Brussels in February 1992.  At that meeting, a Program Work Plan was adopted that listed a series of actions and activities necessary to strengthen coordination between the governments and NGO's involved.  A Progarm Coordination Unit was established to support the Task Force.",,
2/1/1992,BGR_EEC,Danube,BGR,EEC,DANU_BGR,DANU_EEC,Austria--Bulgaria--Croatia--Czechoslovakia--Germany--Hungary--Moldova--Romania--Slovenia--Ukraine--United Nations organizations--NGO's--and European organizations,13,2,"First meeting of the Interim Task Force met in Brussels in February 1992.  At that meeting, a Program Work Plan was adopted that listed a series of actions and activities necessary to strengthen coordination between the governments and NGO's involved.  A Progarm Coordination Unit was established to support the Task Force.",,
2/1/1992,CZS_DEU,Danube,CZS,DEU,DANU_CZS,DANU_DEU,Austria--Bulgaria--Croatia--Czechoslovakia--Germany--Hungary--Moldova--Romania--Slovenia--Ukraine--United Nations organizations--NGO's--and European organizations,13,2,"First meeting of the Interim Task Force met in Brussels in February 1992.  At that meeting, a Program Work Plan was adopted that listed a series of actions and activities necessary to strengthen coordination between the governments and NGO's involved.  A Progarm Coordination Unit was established to support the Task Force.",,
2/1/1992,CZS_HRV,Danube,CZS,HRV,DANU_CZS,DANU_HRV,Austria--Bulgaria--Croatia--Czechoslovakia--Germany--Hungary--Moldova--Romania--Slovenia--Ukraine--United Nations organizations--NGO's--and European organizations,13,2,"First meeting of the Interim Task Force met in Brussels in February 1992.  At that meeting, a Program Work Plan was adopted that listed a series of actions and activities necessary to strengthen coordination between the governments and NGO's involved.  A Progarm Coordination Unit was established to support the Task Force.",,
2/1/1992,CZS_HUN,Danube,CZS,HUN,DANU_CZS,DANU_HUN,Austria--Bulgaria--Croatia--Czechoslovakia--Germany--Hungary--Moldova--Romania--Slovenia--Ukraine--United Nations organizations--NGO's--and European organizations,13,2,"First meeting of the Interim Task Force met in Brussels in February 1992.  At that meeting, a Program Work Plan was adopted that listed a series of actions and activities necessary to strengthen coordination between the governments and NGO's involved.  A Progarm Coordination Unit was established to support the Task Force.",,
2/3/1992,BGD_IND,"common rivers-FNNY, GANG, KNFL",BGD,IND,FNNY_BGD,FNNY_IND,Bangladesh--India,2,-1,"Bangladesh told India that it wants what it considers its rightful share of water from the Ganges and other common rivers. ""We cannot give up our right to the flow of water of the international rivers,"" Mohammad Asafudddowla, Secretary of the Ministry of Water Resources and Flood Control said. India agreed in 1977 to give Bangladesh a minimum 34,000 cubic feet (963 cubic metres) per second of Ganges water during the October to June dry season against India's 23,000 cubic feet (650 cubic metres).  But the guarantee was dropped when former president Hossain Mohammad Ershad and India's late prime minister Indira Gandhi signed a fresh accord in 1982. The gradual silting of the Ganges and other rivers is largely blamed for floods which regularly devastate Bangladesh.",,
2/3/1992,BGD_IND,"common rivers-FNNY, GANG, KNFL",BGD,IND,GANG_BGD,GANG_IND,Bangladesh--India,2,-1,"Bangladesh told India that it wants what it considers its rightful share of water from the Ganges and other common rivers. ""We cannot give up our right to the flow of water of the international rivers,"" Mohammad Asafudddowla, Secretary of the Ministry of Water Resources and Flood Control said. India agreed in 1977 to give Bangladesh a minimum 34,000 cubic feet (963 cubic metres) per second of Ganges water during the October to June dry season against India's 23,000 cubic feet (650 cubic metres).  But the guarantee was dropped when former president Hossain Mohammad Ershad and India's late prime minister Indira Gandhi signed a fresh accord in 1982. The gradual silting of the Ganges and other rivers is largely blamed for floods which regularly devastate Bangladesh.",,
2/3/1992,BGD_IND,"common rivers-FNNY, GANG, KNFL",BGD,IND,KNFL_BGD,KNFL_IND,Bangladesh--India,2,-1,"Bangladesh told India that it wants what it considers its rightful share of water from the Ganges and other common rivers. ""We cannot give up our right to the flow of water of the international rivers,"" Mohammad Asafudddowla, Secretary of the Ministry of Water Resources and Flood Control said. India agreed in 1977 to give Bangladesh a minimum 34,000 cubic feet (963 cubic metres) per second of Ganges water during the October to June dry season against India's 23,000 cubic feet (650 cubic metres).  But the guarantee was dropped when former president Hossain Mohammad Ershad and India's late prime minister Indira Gandhi signed a fresh accord in 1982. The gradual silting of the Ganges and other rivers is largely blamed for floods which regularly devastate Bangladesh.",,
2/5/1992,IRQ_TUR,Tigris-Euphrates/ Shatt al Arab,IRQ,TUR,TIGR_IRQ,TIGR_TUR,Iraq--Turkey,2,1,"Interview with Iraq President Husayn. Interviewer comments on the water issue being raised frequently & states that it is as if an effort to create the impression that Turkey is trying to threaten Iraq on waters. Husayn respoonded: There is no water problem between Iraq & Turkey, but there are those who play with taps from time to time. I must tell you we've not had a problem with Turkey in the past or present & will not have one in the future.",,
2/7/1992,CZS_HUN,Danube,CZS,HUN,DANU_CZS,DANU_HUN,Czechoslovakia--Hungary,2,-2,"Czechoslovakia Premier Clafa has not yet been officially informed about Hungary cancelling agreement on the Gabcikovo-Nagymaros project & therefore cannot comment on it. In Budapest today, Hungary government announced it will have to rescind the Czechoslovakia-Hungary agreement of 1977 on constructing the dam on the Danube River.",,
2/7/1992,CZS_HUN,Danube,CZS,HUN,DANU_CZS,DANU_HUN,Czechoslovakia--Hungary,2,0,Unilateral steps taken recently by Czechoslovakia & Slovakia side are putting Hungary government in situation of being compelled to abrogate interstate agreement concluded in 1977. This announcement was preceded by an exchange of letters between CSFR Prime Minister Calfa & Hungary Antall & discussed yesterday by the Hungary government. The announced was made by spokesman Laszlo at today's briefing.,,
2/8/1992,PRK_UNO,Tumen River,PRK,UNO,TUMN_PRK,TUMN_UNO,"Korea, Democratic People's Republic of--United Nations Organizations--Korea, Republic of",7,,"A spokesman for South Korea's Economic Planning Board (EPB) announced  that North Korea will send delegates to a United Nations-sponsored meeting in South Korea to discuss ways to develop the Tumen River region in North Korea into a special economic zone. China, Russia, Mongolia and Japan will also send delegations to the week-long meeting beginning on February 26, 1992.",,
2/8/1992,PRK_KOR,Tumen River,PRK,KOR,TUMN_PRK,TUMN_KOR,"Korea, Democratic People's Republic of--United Nations Organizations--Korea, Republic of",7,1,"A spokesman for South Korea's Economic Planning Board (EPB) announced  that North Korea will send delegates to a United Nations-sponsored meeting in South Korea to discuss ways to develop the Tumen River region in North Korea into a special economic zone. China, Russia, Mongolia and Japan will also send delegations to the week-long meeting beginning on February 26, 1992.",,
2/10/1992,CZS_HUN,Danube,CZS,HUN,DANU_CZS,DANU_HUN,Hungary--Czechoslovakia (Slovak Republic),2,-1,"At a briefing following the 2/7 Hungary government session, a spokesman announced that Hungary will be forced to rescind the international agreement on construction of hydroelectric projects on the Danube. At a Christian Democratic Movement district assembly in Prievidza, Slovakia Republic Minister Carnogursky responded to this news with the following statement: The decision by Hungary government would be a formal violation of the agreement which is irrevocable, and removal of any doubt that a temporary solution is the only way to bring Gabcikovo into operation because all other alternatives require cooperation from Hungary. And it is obvious that Hungary will not cooperate. Therefore, we will work on completing the Gabcikovo project, in addition to studying the environmental impacts.",,
2/11/1992,CZS_HUN,Danube,CZS,HUN,DANU_CZS,DANU_HUN,Czechoslovakia--Hungary,2,-1,"Hungary's stand on the 1977 agreement with Czechoslovakia on construction of the Gabcikovo-Nagymaros hydroelectric dam was discussed by paliamentary committees today. Economic, environmental protection & foreign affairs committees examined the possibility of terminating the agreement & decided to further analyze details on separate sessions before making a final decision. Although counter to the 1977 agreement, Czechoslovakia will certainly refuse to suspend work on rechannelling the Danube until completion of the joint expert examination this summer, a Hungary government official said. Thus, Hungary is forced to terminate the agreement. Termination will be put off until after the meeting of Hungary & Czechoslovakia environmental protection committees in late February. In the meantime, Hungary is preparing a proposal to submit to parliament.",,
2/18/1992,IBK_KAZ,Aral Sea,IBK,KAZ,ARAL_IBK,ARAL_KAZ,World Bank--Kazakstan--Kyrgyzstan--Tajikistan--Turkmenistan--Uzbekistan,6,4,"On  February 18, 1992, with involvement from the World Bank & other international organizations, the 5 republics signed an agreement (the Agreement on Cooperation in the Management, Utilization and Protection of Interstate Water Resources) to ensure delivery of water to the Aral Sea & its deltas. At the same time, they established  the Interstate Council for Aral Sea Basin problems (ICAS) which was charged with implementing the agreement. In addition, the Interstate Council set up an International Fund for the Aral Sea in 1994, in which each country was called upon to contribute 1% of its GNP. However, little action was taken & few funds were allocated.",,
2/18/1992,IBK_KGZ,Aral Sea,IBK,KGZ,ARAL_IBK,ARAL_KGZ,World Bank--Kazakstan--Kyrgyzstan--Tajikistan--Turkmenistan--Uzbekistan,6,4,"On  February 18, 1992, with involvement from the World Bank & other international organizations, the 5 republics signed an agreement (the Agreement on Cooperation in the Management, Utilization and Protection of Interstate Water Resources) to ensure delivery of water to the Aral Sea & its deltas. At the same time, they established  the Interstate Council for Aral Sea Basin problems (ICAS) which was charged with implementing the agreement. In addition, the Interstate Council set up an International Fund for the Aral Sea in 1994, in which each country was called upon to contribute 1% of its GNP. However, little action was taken & few funds were allocated.",,
2/18/1992,IBK_TJK,Aral Sea,IBK,TJK,ARAL_IBK,ARAL_TJK,World Bank--Kazakstan--Kyrgyzstan--Tajikistan--Turkmenistan--Uzbekistan,6,4,"On  February 18, 1992, with involvement from the World Bank & other international organizations, the 5 republics signed an agreement (the Agreement on Cooperation in the Management, Utilization and Protection of Interstate Water Resources) to ensure delivery of water to the Aral Sea & its deltas. At the same time, they established  the Interstate Council for Aral Sea Basin problems (ICAS) which was charged with implementing the agreement. In addition, the Interstate Council set up an International Fund for the Aral Sea in 1994, in which each country was called upon to contribute 1% of its GNP. However, little action was taken & few funds were allocated.",,
2/18/1992,IBK_TKM,Aral Sea,IBK,TKM,ARAL_IBK,ARAL_TKM,World Bank--Kazakstan--Kyrgyzstan--Tajikistan--Turkmenistan--Uzbekistan,6,4,"On  February 18, 1992, with involvement from the World Bank & other international organizations, the 5 republics signed an agreement (the Agreement on Cooperation in the Management, Utilization and Protection of Interstate Water Resources) to ensure delivery of water to the Aral Sea & its deltas. At the same time, they established  the Interstate Council for Aral Sea Basin problems (ICAS) which was charged with implementing the agreement. In addition, the Interstate Council set up an International Fund for the Aral Sea in 1994, in which each country was called upon to contribute 1% of its GNP. However, little action was taken & few funds were allocated.",,
2/18/1992,IBK_UZB,Aral Sea,IBK,UZB,ARAL_IBK,ARAL_UZB,World Bank--Kazakstan--Kyrgyzstan--Tajikistan--Turkmenistan--Uzbekistan,6,4,"On  February 18, 1992, with involvement from the World Bank & other international organizations, the 5 republics signed an agreement (the Agreement on Cooperation in the Management, Utilization and Protection of Interstate Water Resources) to ensure delivery of water to the Aral Sea & its deltas. At the same time, they established  the Interstate Council for Aral Sea Basin problems (ICAS) which was charged with implementing the agreement. In addition, the Interstate Council set up an International Fund for the Aral Sea in 1994, in which each country was called upon to contribute 1% of its GNP. However, little action was taken & few funds were allocated.",,
2/18/1992,KAZ_KGZ,Aral Sea,KAZ,KGZ,ARAL_KAZ,ARAL_KGZ,World Bank--Kazakstan--Kyrgyzstan--Tajikistan--Turkmenistan--Uzbekistan,6,4,"On  February 18, 1992, with involvement from the World Bank & other international organizations, the 5 republics signed an agreement (the Agreement on Cooperation in the Management, Utilization and Protection of Interstate Water Resources) to ensure delivery of water to the Aral Sea & its deltas. At the same time, they established  the Interstate Council for Aral Sea Basin problems (ICAS) which was charged with implementing the agreement. In addition, the Interstate Council set up an International Fund for the Aral Sea in 1994, in which each country was called upon to contribute 1% of its GNP. However, little action was taken & few funds were allocated.",,
2/18/1992,KAZ_TJK,Aral Sea,KAZ,TJK,ARAL_KAZ,ARAL_TJK,World Bank--Kazakstan--Kyrgyzstan--Tajikistan--Turkmenistan--Uzbekistan,6,4,"On  February 18, 1992, with involvement from the World Bank & other international organizations, the 5 republics signed an agreement (the Agreement on Cooperation in the Management, Utilization and Protection of Interstate Water Resources) to ensure delivery of water to the Aral Sea & its deltas. At the same time, they established  the Interstate Council for Aral Sea Basin problems (ICAS) which was charged with implementing the agreement. In addition, the Interstate Council set up an International Fund for the Aral Sea in 1994, in which each country was called upon to contribute 1% of its GNP. However, little action was taken & few funds were allocated.",,
2/18/1992,KAZ_TKM,Aral Sea,KAZ,TKM,ARAL_KAZ,ARAL_TKM,World Bank--Kazakstan--Kyrgyzstan--Tajikistan--Turkmenistan--Uzbekistan,6,4,"On  February 18, 1992, with involvement from the World Bank & other international organizations, the 5 republics signed an agreement (the Agreement on Cooperation in the Management, Utilization and Protection of Interstate Water Resources) to ensure delivery of water to the Aral Sea & its deltas. At the same time, they established  the Interstate Council for Aral Sea Basin problems (ICAS) which was charged with implementing the agreement. In addition, the Interstate Council set up an International Fund for the Aral Sea in 1994, in which each country was called upon to contribute 1% of its GNP. However, little action was taken & few funds were allocated.",,
2/18/1992,KAZ_UZB,Aral Sea,KAZ,UZB,ARAL_KAZ,ARAL_UZB,World Bank--Kazakstan--Kyrgyzstan--Tajikistan--Turkmenistan--Uzbekistan,6,4,"On  February 18, 1992, with involvement from the World Bank & other international organizations, the 5 republics signed an agreement (the Agreement on Cooperation in the Management, Utilization and Protection of Interstate Water Resources) to ensure delivery of water to the Aral Sea & its deltas. At the same time, they established  the Interstate Council for Aral Sea Basin problems (ICAS) which was charged with implementing the agreement. In addition, the Interstate Council set up an International Fund for the Aral Sea in 1994, in which each country was called upon to contribute 1% of its GNP. However, little action was taken & few funds were allocated.",,
2/18/1992,KGZ_TJK,Aral Sea,KGZ,TJK,ARAL_KGZ,ARAL_TJK,World Bank--Kazakstan--Kyrgyzstan--Tajikistan--Turkmenistan--Uzbekistan,6,4,"On  February 18, 1992, with involvement from the World Bank & other international organizations, the 5 republics signed an agreement (the Agreement on Cooperation in the Management, Utilization and Protection of Interstate Water Resources) to ensure delivery of water to the Aral Sea & its deltas. At the same time, they established  the Interstate Council for Aral Sea Basin problems (ICAS) which was charged with implementing the agreement. In addition, the Interstate Council set up an International Fund for the Aral Sea in 1994, in which each country was called upon to contribute 1% of its GNP. However, little action was taken & few funds were allocated.",,
2/18/1992,KGZ_TKM,Aral Sea,KGZ,TKM,ARAL_KGZ,ARAL_TKM,World Bank--Kazakstan--Kyrgyzstan--Tajikistan--Turkmenistan--Uzbekistan,6,4,"On  February 18, 1992, with involvement from the World Bank & other international organizations, the 5 republics signed an agreement (the Agreement on Cooperation in the Management, Utilization and Protection of Interstate Water Resources) to ensure delivery of water to the Aral Sea & its deltas. At the same time, they established  the Interstate Council for Aral Sea Basin problems (ICAS) which was charged with implementing the agreement. In addition, the Interstate Council set up an International Fund for the Aral Sea in 1994, in which each country was called upon to contribute 1% of its GNP. However, little action was taken & few funds were allocated.",,
2/18/1992,KGZ_UZB,Aral Sea,KGZ,UZB,ARAL_KGZ,ARAL_UZB,World Bank--Kazakstan--Kyrgyzstan--Tajikistan--Turkmenistan--Uzbekistan,6,4,"On  February 18, 1992, with involvement from the World Bank & other international organizations, the 5 republics signed an agreement (the Agreement on Cooperation in the Management, Utilization and Protection of Interstate Water Resources) to ensure delivery of water to the Aral Sea & its deltas. At the same time, they established  the Interstate Council for Aral Sea Basin problems (ICAS) which was charged with implementing the agreement. In addition, the Interstate Council set up an International Fund for the Aral Sea in 1994, in which each country was called upon to contribute 1% of its GNP. However, little action was taken & few funds were allocated.",,
2/18/1992,TJK_TKM,Aral Sea,TJK,TKM,ARAL_TJK,ARAL_TKM,World Bank--Kazakstan--Kyrgyzstan--Tajikistan--Turkmenistan--Uzbekistan,6,4,"On  February 18, 1992, with involvement from the World Bank & other international organizations, the 5 republics signed an agreement (the Agreement on Cooperation in the Management, Utilization and Protection of Interstate Water Resources) to ensure delivery of water to the Aral Sea & its deltas. At the same time, they established  the Interstate Council for Aral Sea Basin problems (ICAS) which was charged with implementing the agreement. In addition, the Interstate Council set up an International Fund for the Aral Sea in 1994, in which each country was called upon to contribute 1% of its GNP. However, little action was taken & few funds were allocated.",,
2/18/1992,TJK_UZB,Aral Sea,TJK,UZB,ARAL_TJK,ARAL_UZB,World Bank--Kazakstan--Kyrgyzstan--Tajikistan--Turkmenistan--Uzbekistan,6,4,"On  February 18, 1992, with involvement from the World Bank & other international organizations, the 5 republics signed an agreement (the Agreement on Cooperation in the Management, Utilization and Protection of Interstate Water Resources) to ensure delivery of water to the Aral Sea & its deltas. At the same time, they established  the Interstate Council for Aral Sea Basin problems (ICAS) which was charged with implementing the agreement. In addition, the Interstate Council set up an International Fund for the Aral Sea in 1994, in which each country was called upon to contribute 1% of its GNP. However, little action was taken & few funds were allocated.",,
2/18/1992,TKM_UZB,Aral Sea,TKM,UZB,ARAL_TKM,ARAL_UZB,World Bank--Kazakstan--Kyrgyzstan--Tajikistan--Turkmenistan--Uzbekistan,6,4,"On  February 18, 1992, with involvement from the World Bank & other international organizations, the 5 republics signed an agreement (the Agreement on Cooperation in the Management, Utilization and Protection of Interstate Water Resources) to ensure delivery of water to the Aral Sea & its deltas. At the same time, they established  the Interstate Council for Aral Sea Basin problems (ICAS) which was charged with implementing the agreement. In addition, the Interstate Council set up an International Fund for the Aral Sea in 1994, in which each country was called upon to contribute 1% of its GNP. However, little action was taken & few funds were allocated.",,
2/27/1992,PRK_RUS,Tumen River,PRK,RUS,TUMN_PRK,TUMN_RUS,"Korea, Democratic People's Republic of--Russia",7,1,"The United Nations agency announced that it would not seek a recent United States report alleging arms production by North Korea.  International Atomic Energy Agency (IAEA) Director General Hans Blix said on February 27, that the agency had tightened its powers to check for secret arms development, including inspection of undeclared sites and gathering foreign intelligence.  But he denied the IAEA would request a report from the U.S. Central Intelligence Agency (CIA) which said North Korea could have a bomb in just a few months and was planning to conceal the work from future IAEA inspectors.",,
2/27/1992,JPN_MNG,Tumen River,JPN,MNG,TUMN_JPN,TUMN_MNG,"Japan--Mongolia--Korea, Democratic People's Republic of--Korea, Republic of--Russia--China",7,1,"North and South Korea, China, Japan, Russia and Mongolia began to lay the groundwork on February 27, for an ambitious scheme to turn a remote corner of northeast Asia into a bustling Hong Kong-style entrepot. Participants expect the two-day Seoul meeting to be a test of whether the ideologically diverse and sometimes hostile nations can put aside political differences and emotions in the interests of economic development. They will discuss a feasibility study for the development of the inaccessible Tumen River delta straddling China, North Korea and Russia, government officials said.",,
2/27/1992,JPN_PRK,Tumen River,JPN,PRK,TUMN_JPN,TUMN_PRK,"Japan--Mongolia--Korea, Democratic People's Republic of--Korea, Republic of--Russia--China",7,1,"North and South Korea, China, Japan, Russia and Mongolia began to lay the groundwork on February 27, for an ambitious scheme to turn a remote corner of northeast Asia into a bustling Hong Kong-style entrepot. Participants expect the two-day Seoul meeting to be a test of whether the ideologically diverse and sometimes hostile nations can put aside political differences and emotions in the interests of economic development. They will discuss a feasibility study for the development of the inaccessible Tumen River delta straddling China, North Korea and Russia, government officials said.",,
2/27/1992,JPN_KOR,Tumen River,JPN,KOR,TUMN_JPN,TUMN_KOR,"Japan--Mongolia--Korea, Democratic People's Republic of--Korea, Republic of--Russia--China",7,1,"North and South Korea, China, Japan, Russia and Mongolia began to lay the groundwork on February 27, for an ambitious scheme to turn a remote corner of northeast Asia into a bustling Hong Kong-style entrepot. Participants expect the two-day Seoul meeting to be a test of whether the ideologically diverse and sometimes hostile nations can put aside political differences and emotions in the interests of economic development. They will discuss a feasibility study for the development of the inaccessible Tumen River delta straddling China, North Korea and Russia, government officials said.",,
2/27/1992,JPN_RUS,Tumen River,JPN,RUS,TUMN_JPN,TUMN_RUS,"Japan--Mongolia--Korea, Democratic People's Republic of--Korea, Republic of--Russia--China",7,1,"North and South Korea, China, Japan, Russia and Mongolia began to lay the groundwork on February 27, for an ambitious scheme to turn a remote corner of northeast Asia into a bustling Hong Kong-style entrepot. Participants expect the two-day Seoul meeting to be a test of whether the ideologically diverse and sometimes hostile nations can put aside political differences and emotions in the interests of economic development. They will discuss a feasibility study for the development of the inaccessible Tumen River delta straddling China, North Korea and Russia, government officials said.",,
2/27/1992,MNG_PRK,Tumen River,MNG,PRK,TUMN_MNG,TUMN_PRK,"Japan--Mongolia--Korea, Democratic People's Republic of--Korea, Republic of--Russia--China",7,1,"North and South Korea, China, Japan, Russia and Mongolia began to lay the groundwork on February 27, for an ambitious scheme to turn a remote corner of northeast Asia into a bustling Hong Kong-style entrepot. Participants expect the two-day Seoul meeting to be a test of whether the ideologically diverse and sometimes hostile nations can put aside political differences and emotions in the interests of economic development. They will discuss a feasibility study for the development of the inaccessible Tumen River delta straddling China, North Korea and Russia, government officials said.",,
2/27/1992,MNG_KOR,Tumen River,MNG,KOR,TUMN_MNG,TUMN_KOR,"Japan--Mongolia--Korea, Democratic People's Republic of--Korea, Republic of--Russia--China",7,1,"North and South Korea, China, Japan, Russia and Mongolia began to lay the groundwork on February 27, for an ambitious scheme to turn a remote corner of northeast Asia into a bustling Hong Kong-style entrepot. Participants expect the two-day Seoul meeting to be a test of whether the ideologically diverse and sometimes hostile nations can put aside political differences and emotions in the interests of economic development. They will discuss a feasibility study for the development of the inaccessible Tumen River delta straddling China, North Korea and Russia, government officials said.",,
2/27/1992,MNG_RUS,Tumen River,MNG,RUS,TUMN_MNG,TUMN_RUS,"Japan--Mongolia--Korea, Democratic People's Republic of--Korea, Republic of--Russia--China",7,1,"North and South Korea, China, Japan, Russia and Mongolia began to lay the groundwork on February 27, for an ambitious scheme to turn a remote corner of northeast Asia into a bustling Hong Kong-style entrepot. Participants expect the two-day Seoul meeting to be a test of whether the ideologically diverse and sometimes hostile nations can put aside political differences and emotions in the interests of economic development. They will discuss a feasibility study for the development of the inaccessible Tumen River delta straddling China, North Korea and Russia, government officials said.",,
2/27/1992,PRK_KOR,Tumen River,PRK,KOR,TUMN_PRK,TUMN_KOR,"Japan--Mongolia--Korea, Democratic People's Republic of--Korea, Republic of--Russia--China",7,1,"North and South Korea, China, Japan, Russia and Mongolia began to lay the groundwork on February 27, for an ambitious scheme to turn a remote corner of northeast Asia into a bustling Hong Kong-style entrepot. Participants expect the two-day Seoul meeting to be a test of whether the ideologically diverse and sometimes hostile nations can put aside political differences and emotions in the interests of economic development. They will discuss a feasibility study for the development of the inaccessible Tumen River delta straddling China, North Korea and Russia, government officials said.",,
2/27/1992,KOR_RUS,Tumen River,KOR,RUS,TUMN_KOR,TUMN_RUS,"Japan--Mongolia--Korea, Democratic People's Republic of--Korea, Republic of--Russia--China",7,1,"North and South Korea, China, Japan, Russia and Mongolia began to lay the groundwork on February 27, for an ambitious scheme to turn a remote corner of northeast Asia into a bustling Hong Kong-style entrepot. Participants expect the two-day Seoul meeting to be a test of whether the ideologically diverse and sometimes hostile nations can put aside political differences and emotions in the interests of economic development. They will discuss a feasibility study for the development of the inaccessible Tumen River delta straddling China, North Korea and Russia, government officials said.",,
